"IdUbigeo","Departamento","Provincia","Distrito","Genero","TotalPoblacion","CantidadAfiliados","PorcentajeAP"
30211,APURIMAC,ANDAHUAYLAS,POMACOCHA,FEMENINO,492,441,0.9
20611,ANCASH,CARHUAZ,YUNGAR,MASCULINO,1773,1603,0.9
60306,CAJAMARCA,CELENDIN,JOSE GALVEZ,FEMENINO,1221,1433,1.17
210203,PUNO,AZANGARO,ARAPA,MASCULINO,4006,3766,0.94
30606,APURIMAC,CHINCHEROS,ONGOY,FEMENINO,1936,3534,1.83
200703,PIURA,TALARA,LA BREA,FEMENINO,5856,4127,0.7
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,FEMENINO,1099,1158,1.05
160801,LORETO,PUTUMAYO,PUTUMAYO,MASCULINO,2039,1386,0.68
110402,ICA,PALPA,LLIPATA,FEMENINO,771,600,0.78
21103,ANCASH,HUARMEY,CULEBRAS,MASCULINO,1768,1295,0.73
100103,HUANUCO,HUANUCO,CHINCHAO,FEMENINO,7101,9844,1.39
220303,SAN MARTIN,EL DORADO,SAN MARTIN,MASCULINO,6488,5888,0.91
81304,CUSCO,URUBAMBA,MACHUPICCHU,FEMENINO,4678,1683,0.36
30405,APURIMAC,AYMARAES,COLCABAMBA,FEMENINO,479,281,0.59
211304,PUNO,YUNGUYO,CUTURAPI,MASCULINO,632,558,0.88
220707,SAN MARTIN,PICOTA,SAN HILARION,FEMENINO,2933,1826,0.62
80603,CUSCO,CANCHIS,COMBAPATA,FEMENINO,2705,2693,1
180106,MOQUEGUA,MARISCAL NIETO,TORATA,MASCULINO,2260,1265,0.56
80805,CUSCO,ESPINAR,PALLPATA,MASCULINO,2764,2793,1.01
20111,ANCASH,HUARAZ,PIRA,FEMENINO,1939,1720,0.89
40704,AREQUIPA,ISLAY,ISLAY,MASCULINO,3555,1368,0.38
120419,JUNIN,JAUJA,MONOBAMBA,MASCULINO,545,677,1.24
150732,LIMA,HUAROCHIRI,SURCO,FEMENINO,1067,607,0.57
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,FEMENINO,391,246,0.63
130201,LA LIBERTAD,ASCOPE,ASCOPE,FEMENINO,3419,2567,0.75
20511,ANCASH,BOLOGNESI,LA PRIMAVERA,FEMENINO,457,135,0.3
80706,CUSCO,CHUMBIVILCAS,LLUSCO,MASCULINO,3634,2909,0.8
151006,LIMA,YAUYOS,CACRA,MASCULINO,194,256,1.32
50506,AYACUCHO,LA MAR,LUIS CARRANZA,FEMENINO,568,656,1.15
21207,ANCASH,HUAYLAS,PUEBLO LIBRE,MASCULINO,3788,3295,0.87
230104,TACNA,TACNA,CIUDAD NUEVA,FEMENINO,19440,17897,0.92
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MASCULINO,1158,729,0.63
60103,CAJAMARCA,CAJAMARCA,CHETILLA,MASCULINO,2390,2350,0.98
70103,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,FEMENINO,21121,15931,0.75
211102,PUNO,SAN ROMAN,CABANA,FEMENINO,2108,1941,0.92
21407,ANCASH,OCROS,LLIPA,MASCULINO,791,93,0.12
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,MASCULINO,103439,69970,0.68
120113,JUNIN,HUANCAYO,CULLHUAS,MASCULINO,1166,986,0.85
150120,LIMA,LIMA,MAGDALENA DEL MAR,MASCULINO,31703,17091,0.54
120806,JUNIN,YAULI,PACCHA,FEMENINO,867,496,0.57
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,MASCULINO,832,842,1.01
21302,ANCASH,MARISCAL LUZURIAGA,CASCA,MASCULINO,2412,1201,0.5
90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,MASCULINO,1791,3093,1.73
51106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,MASCULINO,850,582,0.68
90312,HUANCAVELICA,ANGARAES,SECCLLA,FEMENINO,1968,1433,0.73
190108,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,MASCULINO,4358,1338,0.31
151015,LIMA,YAUYOS,HUANGASCAR,MASCULINO,302,255,0.84
200804,PIURA,SECHURA,CRISTO NOS VALGA,MASCULINO,1984,2089,1.05
150123,LIMA,LIMA,PACHACAMAC,FEMENINO,67992,46374,0.68
21510,ANCASH,PALLASCA,SANTA ROSA,FEMENINO,597,445,0.75
190107,PASCO,PASCO,PAUCARTAMBO,MASCULINO,12236,5834,0.48
110114,ICA,ICA,YAUCA DEL ROSARIO,FEMENINO,535,414,0.77
30405,APURIMAC,AYMARAES,COLCABAMBA,MASCULINO,470,281,0.6
250201,UCAYALI,ATALAYA,RAIMONDI,MASCULINO,17429,21161,1.21
170201,MADRE DE DIOS,MANU,MANU,MASCULINO,1553,1184,0.76
200409,PIURA,MORROPON,SANTO DOMINGO,FEMENINO,3750,3104,0.83
40606,AREQUIPA,CONDESUYOS,RIO GRANDE,MASCULINO,1270,1061,0.84
10521,AMAZONAS,LUYA,SANTO TOMAS,FEMENINO,1776,1515,0.85
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,FEMENINO,10108,7609,0.75
211201,PUNO,SANDIA,SANDIA,MASCULINO,6304,5776,0.92
60417,CAJAMARCA,CHOTA,TACABAMBA,FEMENINO,9872,8386,0.85
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,MASCULINO,9742,7609,0.78
211206,PUNO,SANDIA,QUIACA,MASCULINO,1101,1119,1.02
120410,JUNIN,JAUJA,HUERTAS,FEMENINO,833,1006,1.21
21802,ANCASH,SANTA,CACERES DEL PERU,MASCULINO,2350,2369,1.01
30307,APURIMAC,ANTABAMBA,SABAINO,MASCULINO,858,603,0.7
150708,LIMA,HUAROCHIRI,HUANZA,MASCULINO,1217,185,0.15
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,FEMENINO,1184,1023,0.86
150128,LIMA,LIMA,RIMAC,FEMENINO,85410,63623,0.74
80407,CUSCO,CALCA,TARAY,MASCULINO,2472,1999,0.81
20509,ANCASH,BOLOGNESI,HUASTA,FEMENINO,1342,626,0.47
80701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,MASCULINO,13799,11824,0.86
60308,CAJAMARCA,CELENDIN,OXAMARCA,MASCULINO,3526,3432,0.97
30706,APURIMAC,GRAU,MICAELA BASTIDAS,FEMENINO,824,349,0.42
120709,JUNIN,TARMA,TAPO,MASCULINO,2994,2294,0.77
90711,HUANCAVELICA,TAYACAJA,PAZOS,MASCULINO,3834,3246,0.85
150104,LIMA,LIMA,BARRANCO,MASCULINO,17099,11384,0.67
50619,AYACUCHO,LUCANAS,SANCOS,FEMENINO,4390,2005,0.46
80408,CUSCO,CALCA,YANATILE,FEMENINO,7087,5082,0.72
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20591,13144,0.64
81207,CUSCO,QUISPICANCHI,HUARO,MASCULINO,2347,1813,0.77
190113,PASCO,PASCO,YANACANCHA,MASCULINO,16036,7080,0.44
20512,ANCASH,BOLOGNESI,MANGAS,MASCULINO,299,215,0.72
110103,ICA,ICA,LOS AQUIJES,FEMENINO,9799,5543,0.57
21013,ANCASH,HUARI,RAPAYAN,FEMENINO,876,781,0.89
10501,AMAZONAS,LUYA,LAMUD,FEMENINO,1055,956,0.91
150301,LIMA,CAJATAMBO,CAJATAMBO,MASCULINO,1213,1001,0.83
211103,PUNO,SAN ROMAN,CABANILLAS,MASCULINO,3009,2010,0.67
120101,JUNIN,HUANCAYO,HUANCAYO,MASCULINO,63749,47952,0.75
220501,SAN MARTIN,LAMAS,LAMAS,MASCULINO,6650,7420,1.12
60411,CAJAMARCA,CHOTA,LLAMA,MASCULINO,4161,3530,0.85
81205,CUSCO,QUISPICANCHI,CCATCA,MASCULINO,9584,7712,0.8
60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,FEMENINO,6121,4889,0.8
50410,AYACUCHO,HUANTA,UCHURACCAY,FEMENINO,2748,442,0.16
100317,HUANUCO,DOS DE MAYO,RIPAN,MASCULINO,3779,2762,0.73
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,FEMENINO,511,280,0.55
130614,LA LIBERTAD,OTUZCO,USQUIL,FEMENINO,14399,13342,0.93
150115,LIMA,LIMA,LA VICTORIA,FEMENINO,89568,76700,0.86
50902,AYACUCHO,SUCRE,BELEN,FEMENINO,418,119,0.28
80406,CUSCO,CALCA,SAN SALVADOR,FEMENINO,2803,2762,0.99
200604,PIURA,SULLANA,LANCONES,MASCULINO,6569,6146,0.94
40119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,FEMENINO,1143,535,0.47
100321,HUANUCO,DOS DE MAYO,SHUNQUI,MASCULINO,1361,937,0.69
210405,PUNO,CHUCUITO,PISACOMA,FEMENINO,7430,1403,0.19
60415,CAJAMARCA,CHOTA,QUEROCOTO,MASCULINO,4604,4486,0.97
150726,LIMA,HUAROCHIRI,SANGALLAYA,FEMENINO,320,322,1.01
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,FEMENINO,10508,10976,1.04
101105,HUANUCO,YAROWILCA,JACAS CHICO,MASCULINO,1083,516,0.48
81004,CUSCO,PARURO,COLCHA,MASCULINO,559,559,1
210302,PUNO,CARABAYA,AJOYANI,MASCULINO,1075,908,0.84
100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,1780,1730,0.97
140120,LAMBAYEQUE,CHICLAYO,TUMAN,MASCULINO,16081,8448,0.53
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,MASCULINO,9190,7092,0.77
80608,CUSCO,CANCHIS,TINTA,MASCULINO,3028,2327,0.77
10611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,FEMENINO,238,158,0.66
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,36422,23306,0.64
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,MASCULINO,245,216,0.88
80707,CUSCO,CHUMBIVILCAS,QUINOTA,FEMENINO,2551,2179,0.85
190304,PASCO,OXAPAMPA,PALCAZU,FEMENINO,5781,5039,0.87
220507,SAN MARTIN,LAMAS,RUMISAPA,MASCULINO,1298,1254,0.97
90611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,FEMENINO,314,542,1.73
170301,MADRE DE DIOS,TAHUAMANU,INAPARI,MASCULINO,703,729,1.04
80605,CUSCO,CANCHIS,PITUMARCA,MASCULINO,3988,3915,0.98
30603,APURIMAC,CHINCHEROS,COCHARCAS,FEMENINO,1434,904,0.63
200305,PIURA,HUANCABAMBA,LALAQUIZ,MASCULINO,2380,2262,0.95
220809,SAN MARTIN,RIOJA,YURACYACU,MASCULINO,2028,1858,0.92
90504,HUANCAVELICA,CHURCAMPA,EL CARMEN,FEMENINO,1505,1284,0.85
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,MASCULINO,4401,4396,1
110204,ICA,CHINCHA,CHINCHA BAJA,MASCULINO,6569,2852,0.43
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,MASCULINO,34114,23306,0.68
50801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,FEMENINO,1478,1440,0.97
151004,LIMA,YAUYOS,AYAVIRI,FEMENINO,368,245,0.67
80914,CUSCO,LA CONVENCION,MEGANTONI,MASCULINO,7214,2937,0.41
110105,ICA,ICA,PACHACUTEC,MASCULINO,3543,1851,0.52
60106,CAJAMARCA,CAJAMARCA,JESUS,MASCULINO,7767,8629,1.11
90107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,MASCULINO,434,343,0.79
151005,LIMA,YAUYOS,AZANGARO,FEMENINO,309,211,0.68
230101,TACNA,TACNA,TACNA,FEMENINO,39709,37151,0.94
150103,LIMA,LIMA,ATE,FEMENINO,327915,204267,0.62
120806,JUNIN,YAULI,PACCHA,MASCULINO,850,496,0.58
90607,HUANCAVELICA,HUAYTARA,PILPICHACA,MASCULINO,1958,2127,1.09
100704,HUANUCO,MARANON,LA MORADA,MASCULINO,854,1224,1.43
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,FEMENINO,7403,3340,0.45
30707,APURIMAC,GRAU,PATAYPAMPA,FEMENINO,596,402,0.67
220305,SAN MARTIN,EL DORADO,SHATOJA,FEMENINO,1710,1234,0.72
130806,LA LIBERTAD,PATAZ,HUAYO,MASCULINO,2293,2063,0.9
210705,PUNO,LAMPA,OCUVIRI,FEMENINO,1769,873,0.49
150803,LIMA,HUAURA,CALETA DE CARQUIN,FEMENINO,4474,2083,0.47
81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,MASCULINO,6723,6745,1
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,FEMENINO,4441,5126,1.15
10516,AMAZONAS,LUYA,SAN CRISTOBAL,MASCULINO,379,322,0.85
190110,PASCO,PASCO,TICLACAYAN,FEMENINO,6596,1487,0.23
200601,PIURA,SULLANA,SULLANA,FEMENINO,87876,61352,0.7
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,FEMENINO,7581,7831,1.03
50801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,MASCULINO,1434,1440,1
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,MASCULINO,1074,1158,1.08
60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,FEMENINO,6795,7961,1.17
90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,FEMENINO,6161,4658,0.76
21802,ANCASH,SANTA,CACERES DEL PERU,FEMENINO,2631,2369,0.9
50102,AYACUCHO,HUAMANGA,ACOCRO,FEMENINO,5300,4381,0.83
80608,CUSCO,CANCHIS,TINTA,FEMENINO,2725,2327,0.85
10501,AMAZONAS,LUYA,LAMUD,MASCULINO,1267,956,0.75
150406,LIMA,CANTA,SAN BUENAVENTURA,FEMENINO,301,177,0.59
30611,APURIMAC,CHINCHEROS,LOS CHANKAS,FEMENINO,674,116,0.17
21105,ANCASH,HUARMEY,MALVAS,FEMENINO,504,342,0.68
30607,APURIMAC,CHINCHEROS,URANMARCA,MASCULINO,1875,1186,0.63
30416,APURIMAC,AYMARAES,TORAYA,FEMENINO,992,591,0.6
20903,ANCASH,CORONGO,BAMBAS,FEMENINO,297,221,0.74
40508,AREQUIPA,CAYLLOMA,HUANCA,MASCULINO,711,517,0.73
160606,LORETO,UCAYALI,VARGAS GUERRA,FEMENINO,4732,4686,0.99
61309,CAJAMARCA,SANTA CRUZ,SEXI,MASCULINO,195,142,0.73
90722,HUANCAVELICA,TAYACAJA,PICHOS,FEMENINO,1752,237,0.14
70104,CALLAO,CALLAO,LA PERLA,FEMENINO,29312,15969,0.54
230303,TACNA,JORGE BASADRE,ITE,MASCULINO,1459,839,0.58
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,MASCULINO,5854,6174,1.05
120424,JUNIN,JAUJA,PANCAN,FEMENINO,631,698,1.11
120120,JUNIN,HUANCAYO,HUASICANCHA,MASCULINO,432,368,0.85
30709,APURIMAC,GRAU,SAN ANTONIO,MASCULINO,175,119,0.68
100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,1883,1730,0.92
50609,AYACUCHO,LUCANAS,LEONCIO PRADO,MASCULINO,684,416,0.61
120609,JUNIN,SATIPO,VIZCATAN DEL ENE,FEMENINO,2094,432,0.21
20512,ANCASH,BOLOGNESI,MANGAS,FEMENINO,278,215,0.77
10703,AMAZONAS,UTCUBAMBA,CUMBA,FEMENINO,4570,4961,1.09
120105,JUNIN,HUANCAYO,CHACAPAMPA,FEMENINO,417,499,1.2
200608,PIURA,SULLANA,SALITRAL,FEMENINO,3428,2681,0.78
160110,LORETO,MAYNAS,TORRES CAUSANA,FEMENINO,2706,3771,1.39
50105,AYACUCHO,HUAMANGA,CHIARA,FEMENINO,3743,3042,0.81
110402,ICA,PALPA,LLIPATA,MASCULINO,782,600,0.77
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,MASCULINO,828,850,1.03
10523,AMAZONAS,LUYA,TRITA,MASCULINO,689,645,0.94
30706,APURIMAC,GRAU,MICAELA BASTIDAS,MASCULINO,886,349,0.39
150808,LIMA,HUAURA,PACCHO,FEMENINO,1205,698,0.58
30209,APURIMAC,ANDAHUAYLAS,PACUCHA,MASCULINO,5189,4532,0.87
80911,CUSCO,LA CONVENCION,INKAWASI,FEMENINO,2731,609,0.22
60416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,FEMENINO,508,491,0.97
10305,AMAZONAS,BONGARA,CUISPES,FEMENINO,432,340,0.79
150204,LIMA,BARRANCA,SUPE,MASCULINO,11860,10744,0.91
120434,JUNIN,JAUJA,YAUYOS,MASCULINO,5032,3495,0.69
50107,AYACUCHO,HUAMANGA,PACAYCASA,FEMENINO,1678,1632,0.97
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,FEMENINO,2599,1497,0.58
101004,HUANUCO,LAURICOCHA,QUEROPALCA,MASCULINO,1493,363,0.24
100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,1312,1035,0.79
80506,CUSCO,CANAS,PAMPAMARCA,FEMENINO,975,690,0.71
151017,LIMA,YAUYOS,HUANEC,FEMENINO,277,140,0.51
30417,APURIMAC,AYMARAES,YANACA,MASCULINO,614,393,0.64
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,MASCULINO,5341,4181,0.78
90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,FEMENINO,5210,4714,0.9
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,FEMENINO,3905,2245,0.57
230203,TACNA,CANDARAVE,CAMILACA,MASCULINO,748,396,0.53
210707,PUNO,LAMPA,PARATIA,FEMENINO,4612,946,0.21
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,FEMENINO,2142,1759,0.82
60103,CAJAMARCA,CAJAMARCA,CHETILLA,FEMENINO,1939,2350,1.21
150714,LIMA,HUAROCHIRI,RICARDO PALMA,MASCULINO,3267,3894,1.19
150811,LIMA,HUAURA,SAYAN,FEMENINO,13144,8337,0.63
130813,LA LIBERTAD,PATAZ,URPAY,MASCULINO,1519,1698,1.12
211305,PUNO,YUNGUYO,OLLARAYA,FEMENINO,2820,1162,0.41
140119,LAMBAYEQUE,CHICLAYO,PUCALA,FEMENINO,4501,2174,0.48
40307,AREQUIPA,CARAVELI,CHALA,FEMENINO,3922,3526,0.9
110112,ICA,ICA,SUBTANJALLA,MASCULINO,14861,8297,0.56
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,FEMENINO,1142,198,0.17
200507,PIURA,PAITA,VICHAYAL,MASCULINO,2393,2513,1.05
220710,SAN MARTIN,PICOTA,TRES UNIDOS,FEMENINO,2787,2156,0.77
80307,CUSCO,ANTA,MOLLEPATA,MASCULINO,1314,1367,1.04
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,MASCULINO,1354,249,0.18
150502,LIMA,CANETE,ASIA,FEMENINO,4933,3029,0.61
80205,CUSCO,ACOMAYO,POMACANCHI,FEMENINO,4458,3872,0.87
220703,SAN MARTIN,PICOTA,CASPIZAPA,FEMENINO,1104,928,0.84
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,FEMENINO,236,173,0.73
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,MASCULINO,1714,1506,0.88
200801,PIURA,SECHURA,SECHURA,MASCULINO,22159,20113,0.91
50406,AYACUCHO,HUANTA,SANTILLANA,MASCULINO,2584,3209,1.24
100102,HUANUCO,HUANUCO,AMARILIS,FEMENINO,38741,0,0
90111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,MASCULINO,541,509,0.94
210107,PUNO,PUNO,COATA,MASCULINO,4312,3775,0.88
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,MASCULINO,1164,1016,0.87
240102,TUMBES,TUMBES,CORRALES,FEMENINO,12535,8880,0.71
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,FEMENINO,1028,171,0.17
200705,PIURA,TALARA,LOS ORGANOS,FEMENINO,4917,4071,0.83
150905,LIMA,OYON,NAVAN,FEMENINO,659,411,0.62
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,FEMENINO,5133,3505,0.68
10518,AMAZONAS,LUYA,SAN JERONIMO,FEMENINO,464,209,0.45
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,MASCULINO,352,220,0.63
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,FEMENINO,4800,4341,0.9
220505,SAN MARTIN,LAMAS,CUNUMBUQUI,FEMENINO,2576,2255,0.88
200205,PIURA,AYABACA,MONTERO,FEMENINO,3540,3127,0.88
50808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,MASCULINO,283,145,0.51
210710,PUNO,LAMPA,VILAVILA,MASCULINO,2152,449,0.21
211306,PUNO,YUNGUYO,TINICACHI,FEMENINO,832,361,0.43
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,FEMENINO,1351,1156,0.86
80907,CUSCO,LA CONVENCION,KIMBIRI,MASCULINO,7412,10141,1.37
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,FEMENINO,1981,1564,0.79
100206,HUANUCO,AMBO,SAN FRANCISCO,MASCULINO,1679,919,0.55
101105,HUANUCO,YAROWILCA,JACAS CHICO,FEMENINO,1016,516,0.51
220705,SAN MARTIN,PICOTA,PUCACACA,MASCULINO,1237,1252,1.01
151014,LIMA,YAUYOS,HUANCAYA,MASCULINO,595,139,0.23
150125,LIMA,LIMA,PUENTE PIEDRA,MASCULINO,189835,125116,0.66
220807,SAN MARTIN,RIOJA,SAN FERNANDO,MASCULINO,1719,1777,1.03
40510,AREQUIPA,CAYLLOMA,LARI,MASCULINO,832,481,0.58
21301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,MASCULINO,2019,1414,0.7
21202,ANCASH,HUAYLAS,HUALLANCA,MASCULINO,339,386,1.14
60605,CAJAMARCA,CUTERVO,LA RAMADA,FEMENINO,2467,2022,0.82
190108,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,FEMENINO,5823,1338,0.23
10104,AMAZONAS,CHACHAPOYAS,CHETO,FEMENINO,294,334,1.14
230302,TACNA,JORGE BASADRE,ILABAYA,MASCULINO,1157,1369,1.18
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MASCULINO,177703,89412,0.5
110208,ICA,CHINCHA,SAN JUAN DE YANAC,FEMENINO,170,383,2.25
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,FEMENINO,419,220,0.53
50911,AYACUCHO,SUCRE,SORAS,MASCULINO,656,437,0.67
60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,FEMENINO,7610,7310,0.96
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,MASCULINO,7151,5216,0.73
90613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,MASCULINO,1496,920,0.61
81210,CUSCO,QUISPICANCHI,OCONGATE,MASCULINO,8112,9840,1.21
61105,CAJAMARCA,SAN MIGUEL,EL PRADO,MASCULINO,732,2517,3.44
61309,CAJAMARCA,SANTA CRUZ,SEXI,FEMENINO,374,142,0.38
51006,AYACUCHO,VICTOR FAJARDO,CAYARA,MASCULINO,651,450,0.69
40310,AREQUIPA,CARAVELI,JAQUI,FEMENINO,620,626,1.01
30109,APURIMAC,ABANCAY,TAMBURCO,MASCULINO,5210,4637,0.89
150401,LIMA,CANTA,CANTA,MASCULINO,1389,1072,0.77
10303,AMAZONAS,BONGARA,CHURUJA,FEMENINO,140,217,1.55
90721,HUANCAVELICA,TAYACAJA,ROBLE,MASCULINO,2162,273,0.13
80504,CUSCO,CANAS,LANGUI,MASCULINO,1287,1094,0.85
151007,LIMA,YAUYOS,CARANIA,MASCULINO,195,80,0.41
100511,HUANUCO,HUAMALIES,TANTAMAYO,FEMENINO,1525,999,0.66
151011,LIMA,YAUYOS,COLONIA,MASCULINO,706,418,0.59
210701,PUNO,LAMPA,LAMPA,MASCULINO,5653,5477,0.97
40504,AREQUIPA,CAYLLOMA,CALLALLI,FEMENINO,1064,954,0.9
22003,ANCASH,YUNGAY,MANCOS,FEMENINO,3429,3045,0.89
150611,LIMA,HUARAL,SUMBILCA,FEMENINO,552,271,0.49
60601,CAJAMARCA,CUTERVO,CUTERVO,FEMENINO,27226,26978,0.99
200101,PIURA,PIURA,PIURA,FEMENINO,75109,76061,1.01
211202,PUNO,SANDIA,CUYOCUYO,MASCULINO,2413,2975,1.23
40105,AREQUIPA,AREQUIPA,CHARACATO,FEMENINO,4712,4194,0.89
160103,LORETO,MAYNAS,FERNANDO LORES,FEMENINO,11161,7285,0.65
20503,ANCASH,BOLOGNESI,ANTONIO RAIMONDI,MASCULINO,559,477,0.85
61113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,FEMENINO,1811,1482,0.82
90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,MASCULINO,1504,1150,0.76
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,FEMENINO,252,216,0.86
80909,CUSCO,LA CONVENCION,VILCABAMBA,FEMENINO,7363,7732,1.05
21104,ANCASH,HUARMEY,HUAYAN,MASCULINO,522,383,0.73
81001,CUSCO,PARURO,PARURO,MASCULINO,1665,1372,0.82
50706,AYACUCHO,PARINACOCHAS,PUYUSCA,FEMENINO,1107,1230,1.11
90114,HUANCAVELICA,HUANCAVELICA,PALCA,MASCULINO,1711,1062,0.62
150509,LIMA,CANETE,MALA,FEMENINO,18366,12017,0.65
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,MASCULINO,617,488,0.79
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,MASCULINO,8018,8300,1.04
40111,AREQUIPA,AREQUIPA,MOLLEBAYA,MASCULINO,965,1295,1.34
140202,LAMBAYEQUE,FERRENAFE,CANARIS,FEMENINO,7463,6911,0.93
220913,SAN MARTIN,SAN MARTIN,SAUCE,MASCULINO,7950,3497,0.44
80407,CUSCO,CALCA,TARAY,FEMENINO,2362,1999,0.85
160602,LORETO,UCAYALI,INAHUAYA,FEMENINO,1503,977,0.65
130809,LA LIBERTAD,PATAZ,PATAZ,MASCULINO,4324,3853,0.89
60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,MASCULINO,499,478,0.96
80405,CUSCO,CALCA,PISAC,FEMENINO,5136,5268,1.03
20104,ANCASH,HUARAZ,HUANCHAY,MASCULINO,1134,848,0.75
80806,CUSCO,ESPINAR,PICHIGUA,MASCULINO,1921,1739,0.91
30505,APURIMAC,COTABAMBAS,MARA,FEMENINO,3447,2669,0.77
160112,LORETO,MAYNAS,BELEN,MASCULINO,39153,32175,0.82
110101,ICA,ICA,ICA,MASCULINO,69066,38476,0.56
50106,AYACUCHO,HUAMANGA,OCROS,FEMENINO,3288,3051,0.93
151017,LIMA,YAUYOS,HUANEC,MASCULINO,236,140,0.59
190102,PASCO,PASCO,HUACHON,MASCULINO,2421,1826,0.75
10521,AMAZONAS,LUYA,SANTO TOMAS,MASCULINO,1820,1515,0.83
20606,ANCASH,CARHUAZ,MARCARA,FEMENINO,4664,5097,1.09
61201,CAJAMARCA,SAN PABLO,SAN PABLO,FEMENINO,6411,6726,1.05
210304,PUNO,CARABAYA,COASA,FEMENINO,8327,3254,0.39
60204,CAJAMARCA,CAJABAMBA,SITACOCHA,FEMENINO,4417,4735,1.07
90103,HUANCAVELICA,HUANCAVELICA,ACORIA,MASCULINO,19464,10268,0.53
